BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME;TRADE_SESSION_DATE
SNDX;IMOEX;11.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2860,33;2865,64;2867,36;2851,01;54684261681;0;0;2;4,84E+12;RUB;1691971867;3;;11.07.2023
SNDX;IMOEX;12.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2896,83;2870,61;2897,28;2870,61;49227664371;0;0;2;4,90E+12;RUB;1691971867;3;;12.07.2023
SNDX;IMOEX;13.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2885,63;2899,98;2912,15;2873;49847140056;0;0;2;4,88E+12;RUB;1691971867;3;;13.07.2023
SNDX;IMOEX;14.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2902,72;2882,96;2902,72;2874,44;39987004923;0;0;2;4,91E+12;RUB;1691971867;3;;14.07.2023
SNDX;IMOEX;17.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2917,61;2889,09;2917,72;2880,11;53443542846;0;0;2;4,94E+12;RUB;1691971867;3;;17.07.2023
SNDX;IMOEX;18.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2954,52;2923,69;2955,81;2922,74;77193330617;0;0;2;5,00E+12;RUB;1691971867;3;;18.07.2023
SNDX;IMOEX;19.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2943,43;2959,41;2966,72;2938,66;58857210252;0;0;2;4,98E+12;RUB;1691971867;3;;19.07.2023
SNDX;IMOEX;20.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2917,48;2947,08;2947,29;2905,02;61399540098;0;0;2;4,94E+12;RUB;1691971867;3;;20.07.2023
SNDX;IMOEX;21.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2923,54;2890,45;2925,54;2889,78;45191958198;0;0;2;4,95E+12;RUB;1691971867;3;;21.07.2023
SNDX;IMOEX;24.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2937,47;2929,23;2947,17;2925,1;44299432858;0;0;2;4,97E+12;RUB;1691971867;3;;24.07.2023
SNDX;IMOEX;25.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2975,36;2948,87;2975,36;2943,74;53262100574;0;0;2;5,03E+12;RUB;1691971867;3;;25.07.2023
SNDX;IMOEX;26.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2970,42;2974,21;2982,47;2954,9;56856463588;0;0;2;5,03E+12;RUB;1691971867;3;;26.07.2023
SNDX;IMOEX;27.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;2987,85;2975,52;2992,47;2975,52;62041044278;0;0;2;5,06E+12;RUB;1691971867;3;;27.07.2023
SNDX;IMOEX;28.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3008,61;2986,35;3008,61;2978,12;52041795978;0;0;2;5,09E+12;RUB;1691971867;3;;28.07.2023
SNDX;IMOEX;31.07.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3073,5;3026,93;3073,5;3026,93;97511677781;0;0;2;5,20E+12;RUB;1691971867;3;;31.07.2023
SNDX;IMOEX;01.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3093,64;3085,97;3114,56;3055,25;1,04E+11;0;0;2;5,23E+12;RUB;1691971867;3;;01.08.2023
SNDX;IMOEX;02.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3106,46;3096,72;3123,45;3080,63;67996962270;0;0;2;5,26E+12;RUB;1691971867;3;;02.08.2023
SNDX;IMOEX;03.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3147,8;3111,7;3150,28;3094,27;90891719857;0;0;2;5,33E+12;RUB;1691971867;3;;03.08.2023
SNDX;IMOEX;04.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3092,44;3158,53;3194,83;3073,69;1,51E+11;0;0;2;5,23E+12;RUB;1691971867;3;;04.08.2023
SNDX;IMOEX;07.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3084,08;3120,54;3153,6;3084,08;72453714917;0;0;2;5,22E+12;RUB;1691971867;3;;07.08.2023
SNDX;IMOEX;08.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3085,31;3077,63;3092,54;3026,72;76068844688;0;0;2;5,22E+12;RUB;1691971867;3;;08.08.2023
SNDX;IMOEX;09.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3099,52;3106,03;3120,25;3083,77;52718489764;0;0;2;5,24E+12;RUB;1691971867;3;;09.08.2023
SNDX;IMOEX;10.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3148,86;3122,06;3148,86;3115,85;76284260012;0;0;2;5,33E+12;RUB;1691971867;3;;10.08.2023
SNDX;IMOEX;11.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3155,51;3158,59;3163,47;3138,04;58933369742;0;0;2;5,34E+12;RUB;1691971867;3;;11.08.2023
SNDX;IMOEX;14.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3131;3186,47;3225,78;3117,31;1,45E+11;0;0;2;5,30E+12;RUB;1691971867;3;;14.08.2023
SNDX;IMOEX;15.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3115,25;3083,32;3163,74;3068,66;1,01E+11;0;0;2;5,27E+12;RUB;1691971867;3;;15.08.2023
SNDX;IMOEX;16.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3049,46;3109,46;3122,34;3015,57;1,02E+11;0;0;2;5,16E+12;RUB;1691971867;3;;16.08.2023
SNDX;IMOEX;17.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3059,02;3069,81;3076,31;3031,73;58197839881;0;0;2;5,18E+12;RUB;1691971867;3;;17.08.2023
SNDX;IMOEX;18.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3111,22;3077,78;3111,22;3058,01;52548201796;0;0;2;5,26E+12;RUB;1691971867;3;;18.08.2023
SNDX;IMOEX;21.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3139,93;3139,29;3150,61;3122,37;67735783244;0;0;2;5,31E+12;RUB;1691971867;3;;21.08.2023
SNDX;IMOEX;22.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3164,25;3146,42;3172,3;3124,19;83064853846;0;0;2;5,35E+12;RUB;1691971867;3;;22.08.2023
SNDX;IMOEX;23.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3146,2;3180,39;3184,17;3113,24;77548993174;0;0;2;5,32E+12;RUB;1691971867;3;;23.08.2023
SNDX;IMOEX;24.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3137,37;3117,02;3137,37;3108,17;40282143312;0;0;2;5,31E+12;RUB;1691971867;3;;24.08.2023
SNDX;IMOEX;25.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3157,33;3150,03;3158,61;3132,07;39505389067;0;0;2;5,34E+12;RUB;1691971867;3;;25.08.2023
SNDX;IMOEX;28.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3198,72;3161,36;3202,24;3161,36;63409284340;0;0;2;5,41E+12;RUB;1691971867;3;;28.08.2023
SNDX;IMOEX;29.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3211,36;3205,06;3218,4;3191,31;83871175803;0;0;2;5,43E+12;RUB;1691971867;3;;29.08.2023
SNDX;IMOEX;30.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3212,68;3214,11;3220,85;3193,18;71358246002;0;0;2;5,44E+12;RUB;1691971867;3;;30.08.2023
SNDX;IMOEX;31.08.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3227,99;3218,48;3234,68;3211,94;69633845180;0;0;2;5,46E+12;RUB;1691971867;3;;31.08.2023
SNDX;IMOEX;01.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3231,35;3230,53;3232,92;3214,95;54848329183;0;0;2;5,47E+12;RUB;1691971867;3;;01.09.2023
SNDX;IMOEX;04.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3268,97;3242,49;3268,97;3242,4;79115006709;0;0;2;5,53E+12;RUB;1691971867;3;;04.09.2023
SNDX;IMOEX;05.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3264,43;3273,39;3287,34;3246,46;69983337337;0;0;2;5,52E+12;RUB;1691971867;3;;05.09.2023
SNDX;IMOEX;06.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3245,47;3270,84;3270,84;3236,79;61766334286;0;0;2;5,49E+12;RUB;1691971867;3;;06.09.2023
SNDX;IMOEX;07.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3169,07;3247,9;3262,73;3145,25;1,11E+11;0;0;2;5,36E+12;RUB;1691971867;3;;07.09.2023
SNDX;IMOEX;08.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3142,88;3178,44;3188,77;3114,39;73021984582;0;0;2;5,32E+12;RUB;1691971867;3;;08.09.2023
SNDX;IMOEX;11.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3122,37;3145,26;3153,61;3106,92;69351105559;0;0;2;5,28E+12;RUB;1691971867;3;;11.09.2023
SNDX;IMOEX;12.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3165,92;3118,14;3165,92;3117,7;63830695937;0;0;2;5,36E+12;RUB;1691971867;3;;12.09.2023
SNDX;IMOEX;13.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3148,32;3189,08;3191,57;3148,32;49516509449;0;0;2;5,33E+12;RUB;1691971867;3;;13.09.2023
SNDX;IMOEX;14.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3139,49;3144,29;3148,5;3072,82;76786367101;0;0;2;5,31E+12;RUB;1691971867;3;;14.09.2023
SNDX;IMOEX;15.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3152,53;3126,57;3155,45;3116,72;54277283310;0;0;2;5,33E+12;RUB;1691971867;3;;15.09.2023
SNDX;IMOEX;18.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3135,18;3165,06;3177,23;3127,37;56641551168;0;0;2;5,30E+12;RUB;1691971867;3;;18.09.2023
SNDX;IMOEX;19.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3083,85;3134,37;3141,38;3054,25;91514235959;0;0;2;5,22E+12;RUB;1691971867;3;;19.09.2023
SNDX;IMOEX;20.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3068,15;3061,18;3091,05;3013,75;90455495666;0;0;2;5,19E+12;RUB;1691971867;3;;20.09.2023
SNDX;IMOEX;21.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3019,22;3058,2;3062,68;3009,89;75859453170;0;0;2;5,11E+12;RUB;1691971867;3;;21.09.2023
SNDX;IMOEX;22.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3049,07;3009,87;3051,69;2988,04;70583117751;0;0;2;5,32E+12;RUB;1745961296;3;;22.09.2023
SNDX;IMOEX;25.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3045,39;3051,85;3056,23;3025,89;43799332390;0;0;2;5,32E+12;RUB;1745961296;3;;25.09.2023
SNDX;IMOEX;26.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3051,91;3034,23;3051,91;3001,92;52669899315;0;0;2;5,33E+12;RUB;1745961296;3;;26.09.2023
SNDX;IMOEX;27.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3067,61;3053,37;3081,41;3052,59;46210933652;0;0;2;5,36E+12;RUB;1745961296;3;;27.09.2023
SNDX;IMOEX;28.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3108,07;3080,81;3108,07;3076,64;51682474548;0;0;2;5,43E+12;RUB;1745961296;3;;28.09.2023
SNDX;IMOEX;29.09.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3133,26;3121,07;3141,12;3106,97;66288609363;0;0;2;5,47E+12;RUB;1745961296;3;;29.09.2023
SNDX;IMOEX;02.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3132,33;3141,69;3162,53;3125,58;68632430521;0;0;2;5,47E+12;RUB;1745961296;3;;02.10.2023
SNDX;IMOEX;03.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3143,88;3134,45;3146,33;3103,63;51722739274;0;0;2;5,49E+12;RUB;1745961296;3;;03.10.2023
SNDX;IMOEX;04.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3134,25;3138,62;3154,97;3130,03;43951700148;0;0;2;5,47E+12;RUB;1745961296;3;;04.10.2023
SNDX;IMOEX;05.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3131,76;3126,71;3138,5;3112,96;41598507646;0;0;2;5,47E+12;RUB;1745961296;3;;05.10.2023
SNDX;IMOEX;06.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3144,89;3138,87;3145,01;3121;39498958224;0;0;2;5,49E+12;RUB;1745961296;3;;06.10.2023
SNDX;IMOEX;09.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3174,02;3166,21;3185,86;3164,63;56663325565;0;0;2;5,54E+12;RUB;1745961296;3;;09.10.2023
SNDX;IMOEX;10.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3177,03;3175,08;3182,08;3162,61;39536045223;0;0;2;5,55E+12;RUB;1745961296;3;;10.10.2023
SNDX;IMOEX;11.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3194,12;3174,99;3196,44;3168,29;66537284095;0;0;2;5,58E+12;RUB;1745961296;3;;11.10.2023
SNDX;IMOEX;12.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3174,66;3130,04;3178,5;3122,58;62686809844;0;0;2;5,54E+12;RUB;1745961296;3;;12.10.2023
SNDX;IMOEX;13.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3192,33;3182,47;3195,23;3176,17;50282533196;0;0;2;5,57E+12;RUB;1745961296;3;;13.10.2023
SNDX;IMOEX;16.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3234,78;3204,81;3235,66;3202,94;65853279416;0;0;2;5,65E+12;RUB;1745961296;3;;16.10.2023
SNDX;IMOEX;17.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3247,15;3239,37;3252,55;3228,11;72231692204;0;0;2;5,67E+12;RUB;1745961296;3;;17.10.2023
SNDX;IMOEX;18.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3249,21;3252,31;3262,54;3225,44;81213914738;0;0;2;5,67E+12;RUB;1745961296;3;;18.10.2023
SNDX;IMOEX;19.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3255,16;3245,26;3260,45;3232,16;57371834113;0;0;2;5,68E+12;RUB;1745961296;3;;19.10.2023
SNDX;IMOEX;20.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3269,27;3257,85;3269,71;3236,31;69952835837;0;0;2;5,71E+12;RUB;1745961296;3;;20.10.2023
SNDX;IMOEX;23.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3263,68;3271,76;3283,8;3248,39;67528634796;0;0;2;5,70E+12;RUB;1745961296;3;;23.10.2023
SNDX;IMOEX;24.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3265,01;3256,29;3266,59;3237,08;57858122996;0;0;2;5,70E+12;RUB;1745961296;3;;24.10.2023
SNDX;IMOEX;25.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3265,28;3265,18;3269,76;3243,25;59152443940;0;0;2;5,70E+12;RUB;1745961296;3;;25.10.2023
SNDX;IMOEX;26.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3223,89;3272,71;3283,49;3221,79;78078874146;0;0;2;5,63E+12;RUB;1745961296;3;;26.10.2023
SNDX;IMOEX;27.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3224,18;3219,49;3241,55;3185,84;71864096635;0;0;2;5,63E+12;RUB;1745961296;3;;27.10.2023
SNDX;IMOEX;30.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3227,07;3232,82;3246;3219,7;46028692096;0;0;2;5,63E+12;RUB;1745961296;3;;30.10.2023
SNDX;IMOEX;31.10.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3200,97;3221,08;3226,88;3176,53;51194409597;0;0;2;5,59E+12;RUB;1745961296;3;;31.10.2023
SNDX;IMOEX;01.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3206,52;3192,96;3214,83;3191,34;34173972610;0;0;2;5,60E+12;RUB;1745961296;3;;01.11.2023
SNDX;IMOEX;02.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3197,22;3216,92;3228,46;3197,22;44725565877;0;0;2;5,58E+12;RUB;1745961296;3;;02.11.2023
SNDX;IMOEX;03.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3208,63;3207,04;3212,81;3182,17;45527115236;0;0;2;5,60E+12;RUB;1745961296;3;;03.11.2023
SNDX;IMOEX;06.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3235,11;3207,47;3237,09;3207,1;34621931434;0;0;2;5,65E+12;RUB;1745961296;3;;06.11.2023
SNDX;IMOEX;07.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3246,34;3239,98;3246,65;3228,46;43761541280;0;0;2;5,67E+12;RUB;1745961296;3;;07.11.2023
SNDX;IMOEX;08.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3245,43;3238,81;3257,32;3233,11;51717129126;0;0;2;5,67E+12;RUB;1745961296;3;;08.11.2023
SNDX;IMOEX;09.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3239,92;3241,5;3245,11;3222,34;41676218574;0;0;2;5,66E+12;RUB;1745961296;3;;09.11.2023
SNDX;IMOEX;10.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3242,06;3236,03;3246,31;3229,1;45648433668;0;0;2;5,66E+12;RUB;1745961296;3;;10.11.2023
SNDX;IMOEX;13.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3248,27;3241,31;3251,74;3235,06;46210068912;0;0;2;5,67E+12;RUB;1745961296;3;;13.11.2023
SNDX;IMOEX;14.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3212,39;3236,48;3236,48;3192,32;60536270231;0;0;2;5,61E+12;RUB;1745961296;3;;14.11.2023
SNDX;IMOEX;15.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3215,11;3195,43;3221,22;3182,78;51510619170;0;0;2;5,61E+12;RUB;1745961296;3;;15.11.2023
SNDX;IMOEX;16.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3189,08;3209,33;3215,93;3184,97;38042327236;0;0;2;5,57E+12;RUB;1745961296;3;;16.11.2023
SNDX;IMOEX;17.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3206,34;3172,78;3208,17;3151,95;48876695171;0;0;2;5,60E+12;RUB;1745961296;3;;17.11.2023
SNDX;IMOEX;20.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3207,36;3205,73;3216,73;3194,4;39389218372;0;0;2;5,60E+12;RUB;1745961296;3;;20.11.2023
SNDX;IMOEX;21.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3218,48;3198,73;3219,11;3193,46;43450662035;0;0;2;5,62E+12;RUB;1745961296;3;;21.11.2023
SNDX;IMOEX;22.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3230,65;3221,9;3239,17;3220,37;54706914416;0;0;2;5,64E+12;RUB;1745961296;3;;22.11.2023
SNDX;IMOEX;23.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3221,05;3233,09;3238,81;3218,72;38576759503;0;0;2;5,62E+12;RUB;1745961296;3;;23.11.2023
SNDX;IMOEX;24.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3217,76;3223,75;3231,77;3203,62;48043285164;0;0;2;5,62E+12;RUB;1745961296;3;;24.11.2023
SNDX;IMOEX;27.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3191,05;3220,25;3224,61;3178,2;71973813282;0;0;2;5,57E+12;RUB;1745961296;3;;27.11.2023
SNDX;IMOEX;28.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3196,36;3189,16;3197,61;3157,55;54632481094;0;0;2;5,58E+12;RUB;1745961296;3;;28.11.2023
SNDX;IMOEX;29.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3173,52;3196,75;3200,33;3173,37;45015233407;0;0;2;5,54E+12;RUB;1745961296;3;;29.11.2023
SNDX;IMOEX;30.11.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3165,79;3176,5;3176,53;3146,53;50537955024;0;0;2;5,53E+12;RUB;1745961296;3;;30.11.2023
SNDX;IMOEX;01.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3142,29;3155,87;3162,97;3136,56;40584354461;0;0;2;5,49E+12;RUB;1745961296;3;;01.12.2023
SNDX;IMOEX;04.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3114,41;3123,18;3126,55;3096,28;49061478048;0;0;2;5,44E+12;RUB;1745961296;3;;04.12.2023
SNDX;IMOEX;05.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3129,33;3102,3;3134,57;3090,31;42213609509;0;0;2;5,46E+12;RUB;1745961296;3;;05.12.2023
SNDX;IMOEX;06.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3079,5;3139,89;3146,52;3077,94;59384099104;0;0;2;5,38E+12;RUB;1745961296;3;;06.12.2023
SNDX;IMOEX;07.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3073,63;3065,93;3084,5;3041,11;60418731501;0;0;2;5,37E+12;RUB;1745961296;3;;07.12.2023
SNDX;IMOEX;08.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3079,99;3079,88;3100,22;3067,46;34691761304;0;0;2;5,38E+12;RUB;1745961296;3;;08.12.2023
SNDX;IMOEX;11.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3026,17;3081,88;3082,3;3025,74;69692755381;0;0;2;5,28E+12;RUB;1745961296;3;;11.12.2023
SNDX;IMOEX;12.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3019,89;3020,61;3046,81;2992,5;61976749445;0;0;2;5,27E+12;RUB;1745961296;3;;12.12.2023
SNDX;IMOEX;13.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3032,22;3011,99;3043,42;3002,38;33872208221;0;0;2;5,29E+12;RUB;1745961296;3;;13.12.2023
SNDX;IMOEX;14.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3008,84;3046,43;3057,08;3005,94;38101096671;0;0;2;5,25E+12;RUB;1745961296;3;;14.12.2023
SNDX;IMOEX;15.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3033,89;2959,29;3037,29;2959,29;72542573400;0;0;2;5,30E+12;RUB;1745961296;3;;15.12.2023
SNDX;IMOEX;18.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3076,26;3052,14;3090,04;3048,82;61960968092;0;0;2;5,37E+12;RUB;1745961296;3;;18.12.2023
SNDX;IMOEX;19.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3083,64;3084,12;3091,26;3066,34;50806028980;0;0;2;5,38E+12;RUB;1745961296;3;;19.12.2023
SNDX;IMOEX;20.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3104,66;3091,35;3113,92;3088,74;53334930887;0;0;2;5,42E+12;RUB;1745961296;3;;20.12.2023
SNDX;IMOEX;21.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3073,57;3093,46;3095,01;3050;58423925407;0;0;2;5,37E+12;RUB;1745961296;3;;21.12.2023
SNDX;IMOEX;22.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3092,58;3076,31;3102,75;3075,56;59800876920;0;0;2;5,48E+12;RUB;1771049604;3;;22.12.2023
SNDX;IMOEX;25.12.2023;Èíäåêñ ÌîñÁèðæè;Èíäåêñ ÌîñÁèðæè;3099,02;3095,42;3108,14;3086,89;65851286285;0;0;2;5,49E+12;RUB;1771049604;3;;25.12.2023
